"experiment","subject","condition","conditionC","totalTrialNum","totalTrialNumC","blockNum","categoryLoc","imageName","imageType","isRight","RT","totalTimeMinutes","Age","Gender","L1English"
"3","p482327","low",-0.5,6,-18.5,1,"left","low_B_11_01_02.png",NA,0,1272,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,7,-17.5,1,"left","low_B_10_01_02.png",NA,1,1276,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,8,-16.5,1,"left","low_B_00_11_02.png",NA,1,1585,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,9,-15.5,1,"left","low_B_10_00_02.png",NA,1,2355,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,10,-14.5,1,"right","low_A_01_01_02.png",NA,0,1137,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,11,-13.5,1,"right","low_A_10_10_02.png",NA,1,2633,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,12,-12.5,1,"left","low_B_01_11_02.png",NA,0,1473,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,13,-11.5,1,"right","low_A_00_00_02.png",NA,0,1443,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,14,-10.5,1,"left","low_B_11_00_02.png",NA,1,1826,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,15,-9.5,1,"right","low_A_10_11_02.png",NA,1,2091,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,16,-8.5,1,"right","low_A_11_11_02.png",NA,0,1320,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,17,-7.5,2,"right","low_A_00_00_02.png",NA,0,1356,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,18,-6.5,2,"right","low_A_00_01_02.png",NA,0,1521,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,19,-5.5,2,"left","low_B_10_01_02.png",NA,0,1996,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,20,-4.5,2,"left","low_B_11_01_02.png",NA,0,2019,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,21,-3.5,2,"right","low_A_11_10_02.png",NA,0,1128,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,22,-2.5,2,"left","low_B_01_11_02.png",NA,1,1963,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,23,-1.5,2,"left","low_B_01_10_02.png",NA,1,3456,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,24,-0.5,2,"left","low_B_00_10_02.png",NA,0,1748,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,25,0.5,2,"right","low_A_01_00_02.png",NA,1,1332,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,26,1.5,2,"right","low_A_01_01_02.png",NA,1,1590,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,27,2.5,2,"left","low_B_10_00_02.png",NA,1,1369,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,28,3.5,2,"right","low_A_10_10_02.png",NA,0,1607,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,29,4.5,2,"left","low_B_11_00_02.png",NA,0,1459,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,30,5.5,2,"right","low_A_11_11_02.png",NA,1,1446,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,31,6.5,2,"right","low_A_10_11_02.png",NA,1,1434,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,32,7.5,2,"left","low_B_00_11_02.png",NA,1,2316,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,33,8.5,3,"left","low_B_01_10_02.png",NA,0,4222,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,34,9.5,3,"right","low_A_00_01_02.png",NA,1,1755,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,35,10.5,3,"right","low_A_01_00_02.png",NA,0,2473,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,36,11.5,3,"left","low_B_00_10_02.png",NA,1,1124,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,37,12.5,3,"right","low_A_01_01_02.png",NA,1,1991,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,38,13.5,3,"left","low_B_10_00_02.png",NA,1,1360,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,39,14.5,3,"left","low_B_01_11_02.png",NA,0,1156,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,40,15.5,3,"left","low_B_10_01_02.png",NA,0,1906,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,41,16.5,3,"right","low_A_10_10_02.png",NA,1,901,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,42,17.5,3,"right","low_A_00_00_02.png",NA,1,1819,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,43,18.5,3,"right","low_A_10_11_02.png",NA,0,2271,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,44,19.5,3,"left","low_B_11_01_02.png",NA,1,976,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,45,20.5,3,"right","low_A_11_10_02.png",NA,0,2194,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,46,21.5,3,"left","low_B_11_00_02.png",NA,1,2157,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,47,22.5,3,"right","low_A_11_11_02.png",NA,0,3801,5.97526666666667,29,"Male","English"
"3","p482327","low",-0.5,48,23.5,3,"left","low_B_00_11_02.png",NA,0,1200,5.97526666666667,29,"Male","English"
"3","p492001","high",0.5,1,-23.5,1,"right","high_B_10_01_21.png",NA,1,8540,9.91195,29,"Male","English"
"3","p492001","high",0.5,2,-22.5,1,"right","high_B_10_00_21.png",NA,0,2792,9.91195,29,"Male","English"
"3","p492001","high",0.5,3,-21.5,1,"left","high_A_00_00_21.png",NA,1,2165,9.91195,29,"Male","English"
"3","p492001","high",0.5,4,-20.5,1,"left","high_A_11_11_21.png",NA,1,4691,9.91195,29,"Male","English"
"3","p492001","high",0.5,5,-19.5,1,"right","high_B_00_11_21.png",NA,0,3576,9.91195,29,"Male","English"
"3","p492001","high",0.5,6,-18.5,1,"left","high_A_10_10_21.png",NA,0,2511,9.91195,29,"Male","English"
"3","p492001","high",0.5,7,-17.5,1,"left","high_A_01_01_21.png",NA,0,2293,9.91195,29,"Male","English"
"3","p492001","high",0.5,8,-16.5,1,"left","high_A_00_01_21.png",NA,0,5509,9.91195,29,"Male","English"
"3","p492001","high",0.5,9,-15.5,1,"left","high_A_01_00_21.png",NA,0,2035,9.91195,29,"Male","English"
"3","p492001","high",0.5,10,-14.5,1,"right","high_B_11_00_21.png",NA,0,2873,9.91195,29,"Male","English"
"3","p492001","high",0.5,11,-13.5,1,"left","high_A_11_10_21.png",NA,1,3171,9.91195,29,"Male","English"
"3","p492001","high",0.5,12,-12.5,1,"right","high_B_11_01_21.png",NA,1,1926,9.91195,29,"Male","English"
"3","p492001","high",0.5,13,-11.5,1,"right","high_B_01_10_21.png",NA,0,1916,9.91195,29,"Male","English"
"3","p492001","high",0.5,14,-10.5,1,"right","high_B_01_11_21.png",NA,1,1888,9.91195,29,"Male","English"
"3","p492001","high",0.5,15,-9.5,1,"right","high_B_00_10_21.png",NA,0,1376,9.91195,29,"Male","English"
"3","p492001","high",0.5,16,-8.5,1,"left","high_A_10_11_21.png",NA,1,1948,9.91195,29,"Male","English"
"3","p492001","high",0.5,17,-7.5,2,"left","high_A_01_00_21.png",NA,1,1800,9.91195,29,"Male","English"
"3","p492001","high",0.5,18,-6.5,2,"left","high_A_00_01_21.png",NA,1,2046,9.91195,29,"Male","English"
"3","p492001","high",0.5,19,-5.5,2,"left","high_A_00_00_21.png",NA,1,3074,9.91195,29,"Male","English"
"3","p492001","high",0.5,20,-4.5,2,"left","high_A_10_11_21.png",NA,1,2004,9.91195,29,"Male","English"
"3","p492001","high",0.5,21,-3.5,2,"right","high_B_00_11_21.png",NA,1,2604,9.91195,29,"Male","English"
"3","p492001","high",0.5,22,-2.5,2,"left","high_A_10_10_21.png",NA,0,3816,9.91195,29,"Male","English"
"3","p492001","high",0.5,23,-1.5,2,"left","high_A_11_10_21.png",NA,1,2883,9.91195,29,"Male","English"
"3","p492001","high",0.5,24,-0.5,2,"right","high_B_10_00_21.png",NA,1,3909,9.91195,29,"Male","English"
"3","p492001","high",0.5,25,0.5,2,"right","high_B_01_11_21.png",NA,0,4474,9.91195,29,"Male","English"
"3","p492001","high",0.5,26,1.5,2,"right","high_B_10_01_21.png",NA,0,1357,9.91195,29,"Male","English"
"3","p492001","high",0.5,27,2.5,2,"right","high_B_11_00_21.png",NA,0,2153,9.91195,29,"Male","English"
"3","p492001","high",0.5,28,3.5,2,"left","high_A_11_11_21.png",NA,1,1451,9.91195,29,"Male","English"
"3","p492001","high",0.5,29,4.5,2,"right","high_B_11_01_21.png",NA,0,1515,9.91195,29,"Male","English"
"3","p492001","high",0.5,30,5.5,2,"right","high_B_01_10_21.png",NA,0,1325,9.91195,29,"Male","English"
"3","p492001","high",0.5,31,6.5,2,"right","high_B_00_10_21.png",NA,1,2822,9.91195,29,"Male","English"
"3","p492001","high",0.5,32,7.5,2,"left","high_A_01_01_21.png",NA,1,2463,9.91195,29,"Male","English"
"3","p492001","high",0.5,33,8.5,3,"right","high_B_10_00_21.png",NA,0,2634,9.91195,29,"Male","English"
"3","p492001","high",0.5,34,9.5,3,"left","high_A_10_10_21.png",NA,1,2455,9.91195,29,"Male","English"
"3","p492001","high",0.5,35,10.5,3,"right","high_B_11_00_21.png",NA,1,3740,9.91195,29,"Male","English"
"3","p492001","high",0.5,36,11.5,3,"right","high_B_11_01_21.png",NA,0,1964,9.91195,29,"Male","English"
"3","p492001","high",0.5,37,12.5,3,"right","high_B_01_10_21.png",NA,0,3590,9.91195,29,"Male","English"
"3","p492001","high",0.5,38,13.5,3,"left","high_A_11_10_21.png",NA,0,2135,9.91195,29,"Male","English"
"3","p492001","high",0.5,39,14.5,3,"left","high_A_00_00_21.png",NA,0,2234,9.91195,29,"Male","English"
"3","p492001","high",0.5,40,15.5,3,"left","high_A_01_01_21.png",NA,1,1610,9.91195,29,"Male","English"
"3","p492001","high",0.5,41,16.5,3,"left","high_A_00_01_21.png",NA,1,1446,9.91195,29,"Male","English"
"3","p492001","high",0.5,42,17.5,3,"left","high_A_10_11_21.png",NA,0,2531,9.91195,29,"Male","English"
"3","p492001","high",0.5,43,18.5,3,"right","high_B_10_01_21.png",NA,0,2074,9.91195,29,"Male","English"
"3","p492001","high",0.5,44,19.5,3,"right","high_B_00_10_21.png",NA,0,1575,9.91195,29,"Male","English"
"3","p492001","high",0.5,45,20.5,3,"left","high_A_11_11_21.png",NA,1,1618,9.91195,29,"Male","English"
"3","p492001","high",0.5,46,21.5,3,"right","high_B_00_11_21.png",NA,0,1414,9.91195,29,"Male","English"
"3","p492001","high",0.5,47,22.5,3,"right","high_B_01_11_21.png",NA,1,2584,9.91195,29,"Male","English"
"3","p492001","high",0.5,48,23.5,3,"left","high_A_01_00_21.png",NA,1,1736,9.91195,29,"Male","English"
"3","p108274","high",0.5,1,-23.5,1,"left","high_B_01_11_01.png",NA,1,2225,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,2,-22.5,1,"left","high_B_01_10_01.png",NA,1,2188,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,3,-21.5,1,"right","high_A_10_11_01.png",NA,0,1615,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,4,-20.5,1,"right","high_A_11_11_01.png",NA,1,2119,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,5,-19.5,1,"left","high_B_00_10_01.png",NA,1,2103,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,6,-18.5,1,"right","high_A_00_00_01.png",NA,0,1830,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,7,-17.5,1,"right","high_A_01_00_01.png",NA,1,2775,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,8,-16.5,1,"left","high_B_10_00_01.png",NA,0,1343,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,9,-15.5,1,"left","high_B_11_00_01.png",NA,0,2064,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,10,-14.5,1,"left","high_B_10_01_01.png",NA,0,2083,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,11,-13.5,1,"right","high_A_10_10_01.png",NA,0,1956,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,12,-12.5,1,"left","high_B_11_01_01.png",NA,1,2026,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,13,-11.5,1,"right","high_A_00_01_01.png",NA,0,1985,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,14,-10.5,1,"right","high_A_01_01_01.png",NA,1,2317,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,15,-9.5,1,"left","high_B_00_11_01.png",NA,1,2200,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,16,-8.5,1,"right","high_A_11_10_01.png",NA,0,2093,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,17,-7.5,2,"right","high_A_11_11_01.png",NA,0,1994,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,18,-6.5,2,"right","high_A_01_00_01.png",NA,0,2424,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,19,-5.5,2,"left","high_B_00_10_01.png",NA,1,1751,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,20,-4.5,2,"left","high_B_01_11_01.png",NA,1,1546,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,21,-3.5,2,"right","high_A_10_10_01.png",NA,1,1800,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,22,-2.5,2,"right","high_A_00_00_01.png",NA,0,2570,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,23,-1.5,2,"left","high_B_00_11_01.png",NA,1,1689,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,24,-0.5,2,"right","high_A_00_01_01.png",NA,1,1420,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,25,0.5,2,"left","high_B_01_10_01.png",NA,1,1634,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,26,1.5,2,"left","high_B_10_01_01.png",NA,0,1566,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,27,2.5,2,"left","high_B_11_01_01.png",NA,0,2471,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,28,3.5,2,"right","high_A_11_10_01.png",NA,0,1946,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,29,4.5,2,"left","high_B_10_00_01.png",NA,1,1858,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,30,5.5,2,"right","high_A_10_11_01.png",NA,0,2394,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,31,6.5,2,"left","high_B_11_00_01.png",NA,1,2229,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,32,7.5,2,"right","high_A_01_01_01.png",NA,0,4547,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,33,8.5,3,"right","high_A_10_11_01.png",NA,0,3298,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,34,9.5,3,"left","high_B_00_10_01.png",NA,1,1586,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,35,10.5,3,"right","high_A_11_10_01.png",NA,1,1653,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,36,11.5,3,"left","high_B_01_11_01.png",NA,1,1439,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,37,12.5,3,"left","high_B_11_01_01.png",NA,0,1545,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,38,13.5,3,"left","high_B_10_00_01.png",NA,0,2501,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,39,14.5,3,"right","high_A_00_00_01.png",NA,1,2229,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,40,15.5,3,"right","high_A_00_01_01.png",NA,1,1604,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,41,16.5,3,"right","high_A_10_10_01.png",NA,0,1574,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,42,17.5,3,"right","high_A_01_00_01.png",NA,1,2880,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,43,18.5,3,"right","high_A_11_11_01.png",NA,0,2032,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,44,19.5,3,"left","high_B_01_10_01.png",NA,1,1585,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,45,20.5,3,"right","high_A_01_01_01.png",NA,1,2940,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,46,21.5,3,"left","high_B_10_01_01.png",NA,1,1857,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,47,22.5,3,"left","high_B_11_00_01.png",NA,0,1848,5.87481666666667,22,"Male","English"
"3","p108274","high",0.5,48,23.5,3,"left","high_B_00_11_01.png",NA,1,2111,5.87481666666667,22,"Male","English"
"3","p437265","high",0.5,1,-23.5,1,"left","high_A_10_11_02.png",NA,1,7025,7.7306,60,"Male","English"
"3","p437265","high",0.5,2,-22.5,1,"right","high_B_10_00_02.png",NA,0,3952,7.7306,60,"Male","English"
"3","p437265","high",0.5,3,-21.5,1,"right","high_B_01_10_02.png",NA,0,3341,7.7306,60,"Male","English"
"3","p437265","high",0.5,4,-20.5,1,"right","high_B_11_00_02.png",NA,0,2880,7.7306,60,"Male","English"
"3","p437265","high",0.5,5,-19.5,1,"left","high_A_11_10_02.png",NA,0,2240,7.7306,60,"Male","English"
"3","p437265","high",0.5,6,-18.5,1,"right","high_B_10_01_02.png",NA,0,2786,7.7306,60,"Male","English"
"3","p437265","high",0.5,7,-17.5,1,"left","high_A_00_00_02.png",NA,1,2980,7.7306,60,"Male","English"
"3","p437265","high",0.5,8,-16.5,1,"right","high_B_00_11_02.png",NA,0,2552,7.7306,60,"Male","English"
"3","p437265","high",0.5,9,-15.5,1,"right","high_B_11_01_02.png",NA,0,4645,7.7306,60,"Male","English"
"3","p437265","high",0.5,10,-14.5,1,"left","high_A_01_01_02.png",NA,0,2450,7.7306,60,"Male","English"
"3","p437265","high",0.5,11,-13.5,1,"right","high_B_00_10_02.png",NA,0,2535,7.7306,60,"Male","English"
"3","p437265","high",0.5,12,-12.5,1,"left","high_A_00_01_02.png",NA,1,2311,7.7306,60,"Male","English"
"3","p437265","high",0.5,13,-11.5,1,"left","high_A_11_11_02.png",NA,0,2056,7.7306,60,"Male","English"
"3","p437265","high",0.5,14,-10.5,1,"right","high_B_01_11_02.png",NA,0,2324,7.7306,60,"Male","English"
"3","p437265","high",0.5,15,-9.5,1,"left","high_A_01_00_02.png",NA,1,1762,7.7306,60,"Male","English"
"3","p437265","high",0.5,16,-8.5,1,"left","high_A_10_10_02.png",NA,1,1990,7.7306,60,"Male","English"
"3","p437265","high",0.5,17,-7.5,2,"right","high_B_00_11_02.png",NA,0,2179,7.7306,60,"Male","English"
"3","p437265","high",0.5,18,-6.5,2,"left","high_A_11_11_02.png",NA,1,2255,7.7306,60,"Male","English"
"3","p437265","high",0.5,19,-5.5,2,"left","high_A_00_01_02.png",NA,1,5379,7.7306,60,"Male","English"
"3","p437265","high",0.5,20,-4.5,2,"right","high_B_10_00_02.png",NA,1,3208,7.7306,60,"Male","English"
"3","p437265","high",0.5,21,-3.5,2,"left","high_A_01_01_02.png",NA,0,5512,7.7306,60,"Male","English"
"3","p437265","high",0.5,22,-2.5,2,"left","high_A_00_00_02.png",NA,1,3388,7.7306,60,"Male","English"
"3","p437265","high",0.5,23,-1.5,2,"left","high_A_01_00_02.png",NA,0,4154,7.7306,60,"Male","English"
"3","p437265","high",0.5,24,-0.5,2,"right","high_B_11_01_02.png",NA,1,1971,7.7306,60,"Male","English"
"3","p437265","high",0.5,25,0.5,2,"left","high_A_11_10_02.png",NA,0,2646,7.7306,60,"Male","English"
"3","p437265","high",0.5,26,1.5,2,"right","high_B_00_10_02.png",NA,0,1996,7.7306,60,"Male","English"
"3","p437265","high",0.5,27,2.5,2,"right","high_B_11_00_02.png",NA,1,1904,7.7306,60,"Male","English"
"3","p437265","high",0.5,28,3.5,2,"right","high_B_01_11_02.png",NA,1,1629,7.7306,60,"Male","English"
"3","p437265","high",0.5,29,4.5,2,"right","high_B_10_01_02.png",NA,1,2160,7.7306,60,"Male","English"
"3","p437265","high",0.5,30,5.5,2,"left","high_A_10_10_02.png",NA,0,3184,7.7306,60,"Male","English"
"3","p437265","high",0.5,31,6.5,2,"right","high_B_01_10_02.png",NA,1,3880,7.7306,60,"Male","English"
"3","p437265","high",0.5,32,7.5,2,"left","high_A_10_11_02.png",NA,0,2653,7.7306,60,"Male","English"
"3","p437265","high",0.5,33,8.5,3,"right","high_B_00_10_02.png",NA,0,1953,7.7306,60,"Male","English"
"3","p437265","high",0.5,34,9.5,3,"left","high_A_10_11_02.png",NA,0,2613,7.7306,60,"Male","English"
"3","p437265","high",0.5,35,10.5,3,"right","high_B_11_00_02.png",NA,0,2879,7.7306,60,"Male","English"
"3","p437265","high",0.5,36,11.5,3,"left","high_A_01_00_02.png",NA,0,2676,7.7306,60,"Male","English"
"3","p437265","high",0.5,37,12.5,3,"left","high_A_00_00_02.png",NA,1,2176,7.7306,60,"Male","English"
"3","p437265","high",0.5,38,13.5,3,"left","high_A_11_10_02.png",NA,0,1949,7.7306,60,"Male","English"
"3","p437265","high",0.5,39,14.5,3,"left","high_A_01_01_02.png",NA,0,1927,7.7306,60,"Male","English"
"3","p437265","high",0.5,40,15.5,3,"right","high_B_01_10_02.png",NA,0,1536,7.7306,60,"Male","English"
"3","p437265","high",0.5,41,16.5,3,"left","high_A_00_01_02.png",NA,1,1449,7.7306,60,"Male","English"
"3","p437265","high",0.5,42,17.5,3,"right","high_B_00_11_02.png",NA,0,1638,7.7306,60,"Male","English"
"3","p437265","high",0.5,43,18.5,3,"right","high_B_10_01_02.png",NA,0,1364,7.7306,60,"Male","English"
"3","p437265","high",0.5,44,19.5,3,"left","high_A_10_10_02.png",NA,1,1311,7.7306,60,"Male","English"
"3","p437265","high",0.5,45,20.5,3,"right","high_B_01_11_02.png",NA,0,1347,7.7306,60,"Male","English"
"3","p437265","high",0.5,46,21.5,3,"right","high_B_11_01_02.png",NA,0,1255,7.7306,60,"Male","English"
"3","p437265","high",0.5,47,22.5,3,"right","high_B_10_00_02.png",NA,0,1387,7.7306,60,"Male","English"
"3","p437265","high",0.5,48,23.5,3,"left","high_A_11_11_02.png",NA,1,1247,7.7306,60,"Male","English"
"3","p183478","low",-0.5,1,-23.5,1,"left","low_A_01_01_12.png",NA,1,13327,12.4075166666667,39,"Male","English"
"3","p183478","low",-0.5,2,-22.5,1,"right","low_B_01_11_12.png",NA,1,8774,12.4075166666667,39,"Male","English"
"3","p183478","low",-0.5,3,-21.5,1,"left","low_A_10_11_12.png",NA,0,7060,12.4075166666667,39,"Male","English"
